sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,hist_chi2_fg_boundary,hist_chi2_fg_fg,mask_pixels,crop_h,crop_w
young-hand_rotate|cinema_hall_4k|young-hand_golden-ring-test_silver|diffusion,young-hand_rotate,cinema_hall_4k,young-hand_golden-ring-test_silver,diffusion,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver/cinema_hall_4k_059_restored.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver/cinema_hall_4k_059_mask_restored.png,0.23637063801288605,0.19193077087402344,11.62183846880116,0.44479854567795674,0.3414701128121672,2739,84,107
young-hand_rotate|cinema_hall_4k|young-hand_golden-ring-test_silver|hist,young-hand_rotate,cinema_hall_4k,young-hand_golden-ring-test_silver,hist,./his2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver_hist.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_golden-ring-test_silver/cinema_hall_4k_059_mask_restored.png,0.21212460100650787,0.24892783164978027,9.63596302656153,0.341496839703919,0.2508909416779457,2739,84,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_gold|composite,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_gold,composite,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold_composite.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold/cinema_hall_4k_059_mask_restored.png,0.3336701989173889,0.31529873609542847,8.619285254326881,0.6339091060431514,0.5047953511110691,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_gold|diffusion,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_gold,diffusion,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold/cinema_hall_4k_059_restored.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold/cinema_hall_4k_059_mask_restored.png,0.172760471701622,0.3801063001155853,14.425102074222282,0.3226745206000022,0.14728647069527087,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_gold|hist,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_gold,hist,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold_hist.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_gold/cinema_hall_4k_059_mask_restored.png,0.28413552045822144,0.43104010820388794,11.147189995619776,0.37298639455724114,0.2674021419232393,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_silver|composite,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_silver,composite,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver_composite.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.3439289927482605,0.33792102336883545,6.807287951421824,0.7208441903439968,0.5309994492054624,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_silver|diffusion,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_silver,diffusion,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_restored.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.17541199922561646,0.4019671678543091,12.954046442392382,0.3486256383906057,0.18563864697467283,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_riccardoferrari-ring_silver|hist,young-hand_rotate,cinema_hall_4k,young-hand_riccardoferrari-ring_silver,hist,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver_hist.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.22251512110233307,0.45839425921440125,10.748392847121737,0.32472947934255536,0.17344874143227818,3254,96,107
young-hand_rotate|cinema_hall_4k|young-hand_silver-moon-ring_gold|composite,young-hand_rotate,cinema_hall_4k,young-hand_silver-moon-ring_gold,composite,./his2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold_composite.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold/cinema_hall_4k_059_mask_restored.png,0.31689339876174927,0.24032065272331238,5.554279247112195,0.7536249235553207,0.6923918520581891,1173,80,87
young-hand_rotate|cinema_hall_4k|young-hand_silver-moon-ring_gold|diffusion,young-hand_rotate,cinema_hall_4k,young-hand_silver-moon-ring_gold,diffusion,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold/cinema_hall_4k_059_restored.png,./his2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold_gt.png,./restore2/young-hand_rotate/cinema_hall_4k/young-hand_silver-moon-ring_gold/cinema_hall_4k_059_mask_restored.png,0.17487971484661102,0.2118252068758011,12.476919181694104,0.621635726277496,0.6664375973690031,1173,80,87
